,norm,cross_correlation,correlated_snr,chi2,snr_likelihood
3cef251249,3.880377219844586e-19,9.396188018523884e-05,4.305272977075549e-19,3.1099492370260153e-74,1.0
3cf0769d1b,3.6683802944979343e-19,-0.0002931027579348469,1.8534679943207485e-19,2.7219852540501493e-74,1.0
3cfb48c6dd,3.9726597499059046e-19,1.8644314359005677e-05,5.043880032491144e-20,4.579063954407436e-74,1.0
3cfbd2a280,3.606268871307336e-19,0.0006084561647901215,1.9080042799599319e-19,3.134088337849552e-74,1.0
3cfe806aea,4.114575655569907e-19,0.0001810145591142192,8.947866839665842e-20,4.241444794877444e-74,1.0
3d00d78eca,3.4414909205313556e-19,0.0003313714716539462,2.3826215119913066e-19,2.2932779785808115e-74,1.0
3d041f58b0,4.660825064011331e-19,9.159217813419572e-05,2.2700903576894548e-20,1.1292801189624706e-73,1.0
3d05320ae6,4.178801238278262e-19,-0.00026818505623091244,1.7679661459063206e-19,5.458112379432643e-74,1.0
3d05c536d5,2.7290144862819374e-19,-0.00015925803641525263,4.305329524439593e-20,8.7449429976766705e-75,1.0
3d0deaa0bf,3.2220202730526626e-19,-2.3414603402456235e-05,1.8900136897813737e-19,1.5415933291703536e-74,1.0
3d0e2800c7,3.384256702741927e-19,-0.00019979077181020698,3.4766729995695176e-20,2.287641979606231e-74,1.0
3d0f81d726,3.00432681893282e-19,7.465038999812017e-05,2.195061645423233e-19,1.105154917002869e-74,1.0
3d12366f10,3.810805094092818e-19,2.4368608004020748e-05,7.336812815974266e-20,3.1892202033228353e-74,1.0
3d17381a80,4.291710120760456e-19,0.0006314270158658996,3.482575299137329e-20,6.377532211280825e-74,1.0
3d17a3d64c,3.0249260482816497e-19,-0.00011688722442463288,1.6449532757386382e-19,1.4011665606041586e-74,1.0
3d1a89d0fb,3.6653494414986687e-19,-0.000385088631692979,8.23877259379988e-20,3.761047331347881e-74,1.0
3d1c0a2082,3.2638399217903116e-19,0.0004677449281520767,5.440101427529492e-20,1.845807280350122e-74,1.0
3d1c6d6dfb,3.1259892809106028e-19,-0.0001729140788977169,7.062197981036934e-20,1.3649712033994654e-74,1.0
3d1ddfa854,3.195941446557542e-19,-0.0002388156129026922,1.370237939999439e-20,1.5745312596151286e-74,1.0
3d1f3137d6,3.63224806001329e-19,-1.44357162847907e-05,2.3696278908518596e-19,2.8379689320878274e-74,1.0
3d1f500577,3.180440844283596e-19,6.937802347791441e-06,1.9794431957536983e-19,2.082094098989053e-74,1.0
3d1f9eecee,3.4459751357465422e-19,9.260624374648338e-05,1.6655667411065148e-19,2.840849695162783e-74,1.0
3d22e1512e,3.995729221630676e-19,0.00041273510914920656,1.4542542451821015e-19,5.062891573860863e-74,1.0
3d2636b751,4.265647579794267e-19,-5.957081476230116e-05,1.5088437093940664e-19,5.54060853313029e-74,1.0
3d2716aee0,2.998723871384325e-19,7.31380798454535e-05,2.0466336309754424e-19,1.0702948614853744e-74,1.0
3d2aedd1f9,3.1394700969492175e-19,-0.00018665095777914078,2.9547404749505e-19,1.5111454408817829e-74,1.0
3d2cadd87d,3.9972006483286277e-19,0.00038982706788031127,2.073900674308234e-19,4.0495714956142506e-74,1.0
3d2cc78df3,3.184021199031359e-19,-0.00032295151872249137,1.404049028985189e-19,1.6795757706022312e-74,1.0
3d2e9a2099,3.421361848788394e-19,-0.0002634581849340564,1.0839676039768923e-19,2.1640313249612515e-74,1.0
3d33f48de0,3.790913517207918e-19,-0.0004675030695669573,1.9992424500941554e-19,3.739859791685059e-74,1.0
3d35010411,3.6894554998981127e-19,9.280774665118771e-06,2.3133823581569672e-19,2.4371020967866524e-74,1.0
3d3d816568,3.7656423162487165e-19,-0.00019807992883701198,1.6078104686313153e-20,3.1645150988813916e-74,1.0
3d4166f81e,2.822268662273698e-19,6.148001176627066e-05,2.4852890222559127e-20,8.975545540333556e-75,1.0
3d4182b6d6,4.35912921320661e-19,-0.00034639264360878665,6.251055619848403e-20,6.975126466241082e-74,1.0
3d43e23924,3.4500893681629454e-19,-0.00025992786679532233,1.489642565949352e-19,2.5243857381308133e-74,1.0
3d4937f228,4.003983396993475e-19,-0.00019009274025667523,9.65800256601999e-20,3.448242734342453e-74,1.0
3d4e90430d,3.437123500229068e-19,0.0002480283904762715,1.1887667299869822e-19,2.0112528928451682e-74,1.0
3d50d4c3f0,3.635815756471949e-19,-2.2529284899459077e-05,1.4297039952921192e-19,3.441968524716688e-74,1.0
3d5147e689,4.127655367593855e-19,0.00026443132316844657,1.1397280319505125e-19,5.111008818661811e-74,1.0
3d52cf1ed5,2.980990035112238e-19,-0.00027440425779931457,3.900021455829038e-20,1.3568805465376886e-74,1.0
3d53b9d6d9,4.27295689652374e-19,-5.1025715488065266e-05,2.6554840176551013e-20,5.817310676717047e-74,1.0
3d575536a8,2.81065670496336e-19,0.00010862030139424485,1.8719112584785597e-19,9.805136093302094e-75,1.0
3d6209fc75,3.968612411168378e-19,7.118259354087481e-05,1.7740092380827883e-19,3.707798526923871e-74,1.0
3d620ed7c3,4.2093861486306147e-19,0.0004270623403898967,5.979991326851356e-20,5.83631756231535e-74,1.0
3d65d6ac4a,3.2229812592124684e-19,0.00028627206111695363,9.2586366156303e-20,1.5870997864825082e-74,1.0
3d677394b5,3.909971092965294e-19,-0.0004385091733252022,3.257940111025176e-19,3.908309566166913e-74,1.0
3d68579104,3.6934891680065045e-19,-0.0002995389949252586,3.8353737267674794e-19,2.4373271349406294e-74,1.0
3d6fb306af,3.645258404419279e-19,-2.8848363733217542e-05,2.433592559420068e-19,2.4339896707354056e-74,1.0
3d715f308b,3.684152240613783e-19,4.204579536072978e-05,1.949998058423841e-19,2.660444325512792e-74,1.0
3d72724fc4,3.077727171113092e-19,-0.00013035246782267586,3.470580097327179e-19,1.0765173734458533e-74,1.0
3d75a1f4b4,4.59430203024343e-19,-0.000475465668779233,3.6784043308820326e-19,7.376985962295354e-74,1.0
3d7708f3c7,2.9290300152010543e-19,0.0003028659598443271,1.0853329419200703e-19,1.3585494511453381e-74,1.0
3d7e29650a,3.336377257776351e-19,-0.00011887394627611576,1.8910269427217231e-19,1.6066813175869019e-74,1.0
3d834620de,3.4920319962012363e-19,8.253033798291605e-05,7.76105398945497e-19,6.865518942244338e-75,1.0
3d8a9f974d,3.2044385432301505e-19,-0.00023510604682475548,2.176813406214829e-19,1.6549238132040177e-74,1.0
3d8c0e0e47,4.0266443569084965e-19,7.209673697305848e-05,1.8710394854012058e-19,4.466751009209133e-74,1.0
3d9235bb7d,3.467372631461239e-19,-0.0002763058352928534,2.0783599471046717e-19,2.4181832518030816e-74,1.0
3d92bdab61,3.0137321383543654e-19,0.00022993374228505738,1.2994424246180965e-20,1.3840046241730846e-74,1.0
3d94c1e4b5,3.295840377688202e-19,-0.0001802831933660995,1.4644898875934104e-19,1.8023030060562188e-74,1.0
3d94cc1d83,3.444247969647544e-19,-0.00012285436876627792,5.2163392384382044e-20,1.9645477373136038e-74,1.0
3d9736dc65,2.7189218701434878e-19,0.0003218676468082367,7.502192963203811e-20,8.000389135068027e-75,1.0
3d982c1e55,3.1997209853706405e-19,0.00013068315444568325,1.7768693816447703e-19,1.5432705361594691e-74,1.0
3d9863de6f,4.490098729396524e-19,4.873251019419705e-05,9.658453059329136e-20,6.966073579240958e-74,1.0
3d99442abf,2.5814484582792093e-19,-0.0005724790230422844,1.8879399425530313e-19,6.739448180540119e-75,1.0
3d9d513d37,3.087573689588445e-19,0.0004371350399127504,3.5387185093640226e-20,1.461472129483113e-74,1.0
3da0702fb7,2.673954305383869e-19,5.4426135286627384e-05,9.144540727064627e-20,8.249094279033752e-75,1.0
3da2c88514,4.2821749344061246e-19,-3.8137931066202175e-05,8.459178102018274e-20,6.003565481057729e-74,1.0
3dab9e4a35,4.373081059344537e-19,4.316326626296658e-05,4.504806372159358e-19,6.087355139370024e-74,1.0
3dc0844601,3.075250796061433e-19,0.00031139089014631304,1.0175184753833877e-19,1.8070806729218893e-74,1.0
3dc49ba099,3.4654500331389896e-19,-0.0005215828109220273,1.2679616346855045e-19,2.323877628968309e-74,1.0
3dc5c6c167,3.3243547610025817e-19,4.609049662915705e-05,3.232006791696739e-20,2.389221061955849e-74,1.0
3dcbdd40c6,3.6207293091084973e-19,-4.785155522463513e-05,2.8827545709240734e-20,2.690631693379741e-74,1.0
3dd59f8174,3.9249293537729256e-19,0.0002771856212147547,2.120672875541574e-20,4.105183490118576e-74,1.0
3dd71ff8d5,3.2906581819147758e-19,-0.000453810584984782,9.419861678522626e-20,1.9648890978871713e-74,1.0
3dd9d410bf,3.9037316186436194e-19,-0.00031988439606732964,9.658269070888177e-20,3.851640606519474e-74,1.0
3dd9e4ccb5,4.2215258201619785e-19,0.0005456762026841542,4.014140072770275e-20,5.978728993840502e-74,1.0
3de38e313c,3.025378262921213e-19,4.000870245565443e-06,5.619078290776596e-20,1.4651157569369865e-74,1.0
3de57a0858,3.9300739047314396e-19,0.00035073031360638906,3.9199796143065106e-19,3.758686277160359e-74,1.0
3de6b2131a,2.782603424103525e-19,-0.00021039450642370213,3.61829748192316e-19,7.176066420592182e-75,1.0
3dea821edd,3.1613245326698896e-19,1.4616885288946679e-05,3.484777784595144e-19,1.1857723171702054e-74,1.0
3def69e8b5,4.0957050904267296e-19,-5.0481973832087723e-05,2.384921385884129e-19,4.111180026742926e-74,1.0
3defcd74dc,4.065080979656303e-19,-0.00023880514558339755,7.942939366406963e-20,5.155926855270954e-74,1.0
3df5ed7091,4.493252289165347e-19,0.0001663373589128717,1.1958671274537732e-19,7.793570522138466e-74,1.0
3df9e33918,3.625671644533931e-19,-0.00024446648335074207,1.40996754531694e-19,2.3799288270529257e-74,1.0
3dfaf05e0f,3.1359049417110203e-19,-0.00042162895672483565,1.1087896510070953e-19,1.507996800952193e-74,1.0
3e0155c459,3.721570998678192e-19,4.313878691735115e-05,1.6941873085159112e-20,3.996606735873528e-74,1.0
3e04775921,3.5955399919812334e-19,-1.7813481038188253e-05,1.2288244984962148e-19,2.652527948576947e-74,1.0
3e054f07f0,2.636734662564891e-19,0.0006777019588971428,1.9495301375141318e-20,7.374987529919047e-75,1.0
3e0690d695,3.874503550554141e-19,0.00037595214490545545,3.893347139552229e-20,4.700066306669189e-74,1.0
3e0cbc2c1b,3.117369312712545e-19,0.0002088285128286615,5.750949161286515e-20,1.8518430223460993e-74,1.0
3e0e84d989,4.2770311290530257e-19,1.5169709066418075e-05,8.928514247183886e-21,6.744054268133261e-74,1.0
3e1010f998,2.9042533599635257e-19,-5.282846464460594e-05,2.6038139010506834e-20,1.0678624351718517e-74,1.0
3e10d9f049,3.8725705518371986e-19,-3.227002328490248e-05,2.7052456271928506e-19,3.665916793180695e-74,1.0
3e133e413b,3.872008589390712e-19,6.447896158048681e-05,3.7100230883612216e-19,3.987244699864769e-74,1.0
3e151300d3,3.2177296105090626e-19,0.0008527424193122126,1.2202988930032184e-19,1.8626327448729355e-74,1.0
3e18286205,3.2247815217083487e-19,-0.00030607132156487026,5.046369378161347e-20,1.97674293537882e-74,1.0
3e1905b5af,2.8719847674699464e-19,7.294640102677392e-05,5.444621048007918e-20,1.0906237977414172e-74,1.0
3e191109b9,3.077070849459849e-19,-0.0004897640866713193,1.0643572263627126e-19,1.2359630962427662e-74,1.0
3e1b71f628,3.511618710580709e-19,6.639577939263735e-05,4.865916614537751e-20,2.4034022278438575e-74,1.0
3e1cb2d673,4.321896387043377e-19,-0.00014619085475917688,1.6346766933531102e-19,6.2111146846962415e-74,1.0
3e1e014876,3.3394898183779424e-19,3.667212305495808e-05,1.9363487465773906e-19,1.9801341760228866e-74,1.0
3e1e20eebc,3.103541858861699e-19,0.0003269930159200363,8.083530103188852e-20,1.6996650811023358e-74,1.0
3e1fdf9ec6,3.062381437380803e-19,-0.0004389953046636359,1.726074244002702e-19,1.4020261922176582e-74,1.0
3e25629bf2,4.422975992015976e-19,-8.48631957007569e-05,7.258971697761161e-20,6.973042595575473e-74,1.0
3e2780e44f,4.1528558566128983e-19,0.00015815762246505072,1.264712709825618e-19,5.572687157238083e-74,1.0
3e2828ef15,3.7020236733719594e-19,0.00015348518959039115,7.585208430333031e-20,3.3226331317944664e-74,1.0
3e2fa3cd81,4.586937167331613e-19,-0.00013335250806151643,1.967256906628026e-19,7.928771558287851e-74,1.0
3e300c1814,3.278577580001039e-19,0.00034273692861742065,7.866729738898928e-20,1.8133645019951736e-74,1.0
3e380eca9b,2.94157652287421e-19,0.0005364920244261762,3.661355545360551e-19,8.895948335800414e-75,1.0
3e3b7eb78b,2.9441730916155324e-19,0.0003464759540085829,5.265222161639468e-21,1.1553766793672299e-74,1.0
3e4197b7f7,2.4473763205676073e-19,0.00026210985917808654,1.4508440121766864e-19,4.927423836353318e-75,1.0
3e4595cb16,3.4668048530928327e-19,-0.00045389586098292347,1.2407528451004385e-19,2.1151296059672043e-74,1.0
3e465584ed,3.0683229254684124e-19,0.00028236541252274315,2.5034651777923615e-20,1.3218767886466263e-74,1.0
3e482ef5b0,2.9909641743658664e-19,-0.00034942973921689956,3.576168681619055e-20,1.344997300540314e-74,1.0
3e4a07acce,2.7421094534044266e-19,-0.0004051933109492638,1.981065828177827e-19,6.974026808968308e-75,1.0
3e4e254640,3.3287277259099227e-19,0.00018830319261889435,2.7522432329286043e-19,1.6482289062472872e-74,1.0
3e4ecf275a,3.4376318466613513e-19,-9.739043213813927e-05,2.3974656613563555e-19,2.317353686445008e-74,1.0
3e5395c54d,3.6426305824883983e-19,-3.963232673635173e-05,3.568377732142986e-19,2.877786239579646e-74,1.0
3e5428ea8f,3.843815384937329e-19,0.00022919419365191856,8.621037314464659e-21,3.26150652045782e-74,1.0
3e5d43bd0f,3.349127636212449e-19,-0.00023533866080282246,1.353682843238042e-19,1.9483291813435105e-74,1.0
3e5f8e66f7,3.197147691500971e-19,-0.0001707141248959893,8.287393374258198e-20,1.496569577158667e-74,1.0
3e62d5da58,3.591538465824268e-19,-0.00010670241602963141,2.5503763014992764e-19,2.4598026197291305e-74,1.0
3e64373a91,3.2532651912502624e-19,0.0005413147061136956,1.670725176535635e-19,2.1030688793903893e-74,1.0
3e66106e66,3.6414597717273505e-19,2.5607046757771534e-05,2.004783236230116e-19,2.8124817763725056e-74,1.0
3e6769f425,3.8791266454797967e-19,-2.30341847778925e-05,3.244024008344899e-19,2.7806020370423935e-74,1.0
3e67b0ac23,3.3425414909975374e-19,0.00032455504296513224,8.608123146198545e-20,1.941989488968085e-74,1.0
3e687ccc44,3.3670707197187713e-19,-0.0003406208949563361,1.111702732063335e-19,2.248400330867339e-74,1.0
3e69269ad7,3.8942840579225506e-19,0.0002021594410496558,7.106890217697878e-20,5.198836464166999e-74,1.0
3e6c5c599f,2.9954022338299458e-19,0.00027006932471789657,1.1889685710756527e-20,1.3132007871125492e-74,1.0
3e6dbad21b,3.0755241021286994e-19,6.514494372403678e-05,1.0374551321529054e-19,1.238521677165235e-74,1.0
3e6e943cc2,3.544134917483656e-19,-0.00015492026209692344,4.324790601155171e-20,2.9205442836833382e-74,1.0
3e6ea4e05c,3.2895640172149996e-19,5.5997152566487526e-05,1.9749395548497678e-19,1.5361186515120707e-74,1.0
3e7555340d,3.4592332307184364e-19,1.2569398432242255e-05,1.1270433381346577e-19,2.4488556554659725e-74,1.0
3e76b7c524,3.2781847660741235e-19,-2.6326904269481128e-06,5.909041495264153e-20,1.4335003610984599e-74,1.0
3e7c84fe18,3.83748932250696e-19,2.708892586897884e-05,1.82056475599358e-19,3.2770956529457494e-74,1.0
3e7e0933ab,3.219468899414416e-19,0.0001502108687957151,1.4271945860272627e-19,1.4781450153396793e-74,1.0
3e817e0c9d,3.935122883926188e-19,-0.0001754959371497248,7.544257982665404e-20,4.489775026621831e-74,1.0
3e85039795,3.3375853069266417e-19,0.00025432460644067535,1.5161688615785898e-19,2.2193053432573232e-74,1.0
3e860ee2cc,3.5129185998781296e-19,9.20261868534658e-05,7.591314385431864e-20,2.65326600570686e-74,1.0
3e8ada27f7,3.669776216113418e-19,-0.0005610224394638286,6.202836779302353e-20,3.0890221627621313e-74,1.0
3e8c4f35f3,3.1284839690219033e-19,0.00030662479056987977,8.362964069632145e-21,1.7772332195753245e-74,1.0
3e9246bd76,3.361460758103933e-19,-0.00015915021485396504,8.906339018377466e-20,1.990456761866296e-74,1.0
3e9a890453,3.32638545695973e-19,0.0005836121473525693,5.058279095657862e-19,1.466399589177143e-74,1.0
3e9c5d1d69,3.1597715422670902e-19,1.3041437418997136e-05,4.863922998613967e-20,1.3585947513145163e-74,1.0
3e9c9800ac,3.444274612024104e-19,-0.00010277959239779911,1.8966088179571996e-19,2.4573375898802547e-74,1.0
3e9e2265a8,3.4832453165802017e-19,0.00025714214781957795,2.268824221462759e-19,1.858633622343851e-74,1.0
3ea1a285c2,4.1703807067716303e-19,-0.0004813744072565942,1.1114269931153822e-19,5.361895810205477e-74,1.0
3ea1f96970,3.589421690819409e-19,0.00016181364493935725,3.821677117123493e-21,2.6942620173035073e-74,1.0
3ea4699826,3.0118399451807316e-19,4.759504894350052e-05,1.320598480565654e-19,1.3315770104466512e-74,1.0
3ea5ff0413,3.178728614240588e-19,0.00017229045646220215,2.7097046674694336e-19,1.522721478872306e-74,1.0
3ea87ccde3,3.99465752326416e-19,0.00040905702517451454,2.1511860449779394e-19,4.295081028960739e-74,1.0
3ea968fa41,3.5378629803812e-19,-0.00026760569427981606,4.7829011959094155e-20,2.7680608923906796e-74,1.0
3ea976e1b9,2.6770524816102514e-19,-2.284447208115731e-05,7.802833987776321e-20,6.590980583441462e-75,1.0
3eabf890d0,4.1803774563977788e-19,8.20664595519552e-05,3.088175596364899e-20,5.866468252071672e-74,1.0
3eb008abdb,3.5630248344270873e-19,-0.00011443744838925742,1.461046819129251e-19,2.2732533508897865e-74,1.0
3eb0b49b1e,3.044333434174995e-19,0.0001597486653510609,1.252546578577883e-19,1.3568349336376123e-74,1.0
3eb229c0bc,3.248463915661721e-19,0.0002653275762802833,1.1371835165535917e-19,1.6184647397878456e-74,1.0
3eb40b7925,3.7181772718156186e-19,-3.6967051539575444e-05,8.238477699506099e-20,3.408595141894355e-74,1.0
3eb5f7edc3,3.762974537005852e-19,0.0002525628897110528,1.7588795745398722e-19,2.853928545438319e-74,1.0
3eb91cf2e9,4.172898901205472e-19,0.00034390289722843845,1.5885268469069215e-19,5.537707672891114e-74,1.0
3ebb184d50,2.9955954716803213e-19,0.0005499499069830744,2.693981819346465e-19,1.1480841530234034e-74,1.0
3ebd500fa8,3.821424075457687e-19,-0.0002327416228993384,3.235997662656957e-20,3.795105890814396e-74,1.0
3ebed3b16a,2.827065528865063e-19,-0.000590879948184986,2.4985601065328965e-19,8.561535733665731e-75,1.0
3ec48a363d,3.6306517415903495e-19,0.0002456312242008703,1.656518027481235e-19,3.0618050424276913e-74,1.0
3ecb944471,4.2406095933098886e-19,0.0004708825975226124,4.979379264055544e-20,5.808586228386393e-74,1.0
3ecbee0fea,3.6440022646591766e-19,-0.0009630993537558607,7.013654316557995e-20,3.1325682917446785e-74,1.0
3ecfe75bdb,3.7899513509145324e-19,-1.895231070670387e-05,6.939879827775943e-21,3.1710422852325845e-74,1.0
3ed1192f36,3.0725793777540603e-19,1.8784189358931704e-05,6.64187716697504e-20,1.4750200404915607e-74,1.0
3ed1a2ee13,3.652572310754934e-19,-0.00015127317605580082,5.89305162670466e-19,2.0404622265929965e-74,1.0
3ed433f807,2.923205453154401e-19,-1.7756978176597302e-05,3.283384283759153e-19,9.009286067110176e-75,1.0
3ed7e56174,3.258782961154303e-19,0.0001591386402615171,7.789469917225518e-20,1.6332608811032365e-74,1.0
3ed8cd1bfd,4.463576893344866e-19,0.0002477581670747664,1.3708342109916734e-19,7.023968585388055e-74,1.0
3edc19464e,3.45034050395384e-19,1.3112706660346275e-05,1.3193222647454993e-19,2.167410778233432e-74,1.0
3edd2b99df,3.7619373870352e-19,-0.00037148815316999633,2.34859270147588e-19,2.594616494595007e-74,1.0
3edde40af2,3.898578713745639e-19,-0.00023915799194159794,1.394859269085883e-19,3.816608535250634e-74,1.0
3ee1fe6c5c,2.509802892422763e-19,-0.0005303796881742039,2.379793750781108e-22,6.868315195574719e-75,1.0
3ee29acf1f,3.887195240084214e-19,-0.0003311454987057129,1.5005240542684298e-19,4.377663045276962e-74,1.0
3ee4f6b771,3.9609874790814025e-19,3.564480478635713e-05,2.569818463413541e-19,3.993744408648882e-74,1.0
3ee861cf78,3.048859354973856e-19,-0.0001762452223375446,1.6383587167115158e-19,1.1186694449049054e-74,1.0
3ee904050c,4.186293959647587e-19,-4.5449631911527754e-05,3.032044983698792e-19,3.9244825814599956e-74,1.0
3eeb7b4837,3.8746763325183643e-19,0.00035860637453066465,3.1485872902880293e-19,3.872595189732873e-74,1.0
3ef20273c8,3.180794569352873e-19,6.0803764936065865e-05,1.5199441594000642e-19,1.4929819180074e-74,1.0
3ef36c6afc,3.45540443855326e-19,-0.00039523422602817014,1.6478690416617497e-19,2.7450348311049537e-74,1.0
3ef3fa23cb,3.7724296221506935e-19,-0.00017169821924454436,4.653320838414643e-20,3.2936216357955016e-74,1.0
3ef4fce9c6,2.94315096773253e-19,0.00031994123309936025,1.4794774118545226e-20,1.371602693485099e-74,1.0
3effd67d42,3.366019583876905e-19,0.00017648077071809388,8.620333434900235e-20,2.1364785859743296e-74,1.0
3f01400682,3.1306409767699455e-19,-0.00034781863420641846,2.2446495013372232e-20,1.3078781212986403e-74,1.0
3f035c815e,3.66606255676803e-19,-0.00014216019883119511,1.5296856804040701e-19,4.1178736656264304e-74,1.0
